lat,lon,name,admin1,admin2,cc
40.52165,21.26341,Kastoria,West Macedonia,Nomos Kastorias,GR
41.64551,26.47676,Kastanies,East Macedonia and Thrace,Nomos Evrou,GR
40.04835,23.41362,Kassandreia,Central Macedonia,Nomos Chalkidikis,GR
40.34563,23.31026,Simantra,Central Macedonia,Nomos Chalkidikis,GR
40.18745,22.48171,Karitsa,Central Macedonia,Nomos Pierias,GR
40.76915,22.31331,Karyotissa,Central Macedonia,Nomos Pellis,GR
40.25715,24.24498,Karyes,Mount Athos,,GR
40.46909,22.99378,Kardia,Central Macedonia,Nomos Thessalonikis,GR
40.88951,22.91682,Kampanis,Central Macedonia,Nomos Kilkis,GR
40.47501,25.47456,Kamariotissa,East Macedonia and Thrace,,GR
41.10543,24.0857,Kalos Agros,East Macedonia and Thrace,Nomos Dramas,GR
40.64189,22.85734,Kalochori,Central Macedonia,Nomos Thessalonikis,GR
41.25003,24.73842,Kallithea,East Macedonia and Thrace,Nomos Xanthis,GR
40.2739,22.57775,Kallithea,Central Macedonia,Nomos Pierias,GR
40.07374,23.44637,Kallithea,Central Macedonia,Nomos Chalkidikis,GR
41.1728,24.21527,Kallifytos,East Macedonia and Thrace,Nomos Dramas,GR
41.14653,23.90667,Kali Vrysi,East Macedonia and Thrace,Nomos Dramas,GR
40.28659,23.39033,Kalyves Polygyrou,Central Macedonia,Nomos Chalkidikis,GR
40.20778,22.44311,Agios Spyridon,Central Macedonia,Nomos Pierias,GR
40.75508,22.21753,Kalyvia,Central Macedonia,Nomos Pellis,GR
40.7409,24.57787,Prinos,East Macedonia and Thrace,Nomos Kavalas,GR
40.81931,22.17761,Kali,Central Macedonia,Nomos Pellis,GR
41.05,24.18333,Kalampaki,East Macedonia and Thrace,Nomos Dramas,GR
40.5825,22.95028,Kalamaria,Central Macedonia,Nomos Thessalonikis,GR
41.09941,23.42396,Kala Dendra,Central Macedonia,Nomos Serron,GR
40.58442,21.49218,Lechovo,West Macedonia,Nomos Florinis,GR
41.18217,23.28243,Irakleia,Central Macedonia,Nomos Serron,GR
40.39748,23.87505,Ierissos,Central Macedonia,Nomos Chalkidikis,GR
41.12747,25.18573,Iasmos,East Macedonia and Thrace,Nomos Rodopis,GR
40.08452,21.42744,Grevena,West Macedonia,Nomos Grevenon,GR
40.94604,22.44974,Goumenissa,Central Macedonia,Nomos Kilkis,GR
41.02557,23.77574,Gazoros,Central Macedonia,Nomos Serron,GR
40.85817,22.87604,Gallikos,Central Macedonia,Nomos Kilkis,GR
40.4682,23.28015,Galatista,Central Macedonia,Nomos Chalkidikis,GR
40.31966,21.55148,Galatini,West Macedonia,Nomos Kozanis,GR
40.7559,22.28062,Galatades,Central Macedonia,Nomos Pellis,GR
41.06013,24.04724,Fotolivos,East Macedonia and Thrace,Nomos Dramas,GR
40.26108,23.22107,Nea Flogita,Central Macedonia,Nomos Chalkidikis,GR
40.78197,21.40981,Florina,West Macedonia,Nomos Florinis,GR
40.6252,21.70851,Filotas,West Macedonia,Nomos Florinis,GR
41.11667,25.63333,Fillyra,East Macedonia and Thrace,Nomos Rodopis,GR
40.69151,23.0046,Filiro,Central Macedonia,Nomos Thessalonikis,GR
40.89305,26.17234,Feres,East Macedonia and Thrace,Nomos Evrou,GR
40.97643,22.12958,Exaplatanos,Central Macedonia,Nomos Pellis,GR
40.89703,22.55277,Evropos,Central Macedonia,Nomos Kilkis,GR
40.67056,22.90833,Evosmos,Central Macedonia,Nomos Thessalonikis,GR
40.98333,24.8,Evlalo,East Macedonia and Thrace,Nomos Xanthis,GR
40.68797,22.95348,Efkarpia,Central Macedonia,Nomos Thessalonikis,GR
40.34253,21.51333,Eratyra,West Macedonia,Nomos Kozanis,GR
40.68748,22.1364,Episkopi,Central Macedonia,Nomos Imathias,GR
40.42614,22.92782,Epanomi,Central Macedonia,Nomos Thessalonikis,GR
40.48866,21.55768,Emporio,West Macedonia,Nomos Kozanis,GR
40.91389,24.25139,Eleftheroupolis,East Macedonia and Thrace,Nomos Kavalas,GR
40.84666,24.25431,Eleftheres,East Macedonia and Thrace,Nomos Kavalas,GR
40.8203,24.24373,Elaiochori,East Macedonia and Thrace,Nomos Kavalas,GR
41.27558,24.97237,Echinos,East Macedonia and Thrace,Nomos Xanthis,GR
40.8026,22.04751,Edessa,Central Macedonia,Nomos Pellis,GR
41.15283,24.1473,Drama,East Macedonia and Thrace,Nomos Dramas,GR
41.16641,22.80298,Drosato,Central Macedonia,Nomos Kilkis,GR
40.78099,22.95889,Drymos,Central Macedonia,Nomos Thessalonikis,GR
40.92393,23.87119,Draviskos,Central Macedonia,Nomos Serron,GR
41.34806,26.49611,Didymoteicho,East Macedonia and Thrace,Nomos Evrou,GR
40.54606,22.26686,Diavatos,Central Macedonia,Nomos Imathias,GR
40.68744,22.85799,Diavata,Central Macedonia,Nomos Thessalonikis,GR
40.60215,22.1943,Agios Georgios,Central Macedonia,Nomos Imathias,GR
40.66424,23.11373,Agios Vasileios,Central Macedonia,Nomos Thessalonikis,GR
40.86725,22.58298,Agios Petros,Central Macedonia,Nomos Kilkis,GR
40.24926,23.69616,Agios Nikolaos,Central Macedonia,Nomos Chalkidikis,GR
40.71799,22.29545,Agios Loukas,Central Macedonia,Nomos Pellis,GR
41.07463,24.24545,Agios Athanasios,East Macedonia and Thrace,Nomos Dramas,GR
40.71598,22.72841,Agios Athanasios,Central Macedonia,Nomos Thessalonikis,GR
41.10142,23.67992,Agio Pnevma,Central Macedonia,Nomos Serron,GR
40.50003,22.87351,Agia Triada,Central Macedonia,Nomos Thessalonikis,GR
40.4815,23.04863,Agia Paraskevi,Central Macedonia,Nomos Thessalonikis,GR
40.98582,22.54165,Axioupoli,Central Macedonia,Nomos Kilkis,GR
40.96279,24.80441,Avato,East Macedonia and Thrace,Nomos Xanthis,GR
40.82615,22.59279,Athyra,Central Macedonia,Nomos Pellis,GR
40.64125,23.02528,Asvestochori,Central Macedonia,Nomos Thessalonikis,GR
40.82143,23.03008,Assiros,Central Macedonia,Nomos Thessalonikis,GR
40.73049,23.7118,Asprovalta,Central Macedonia,Nomos Thessalonikis,GR
40.75105,23.38721,Askos,Central Macedonia,Nomos Thessalonikis,GR
40.71412,22.15923,Arsenio,Central Macedonia,Nomos Pellis,GR
41.08131,25.69494,Arriana,East Macedonia and Thrace,Nomos Rodopis,GR
40.79555,21.83577,Arnissa,Central Macedonia,Nomos Pellis,GR
40.48652,23.59537,Arnaia,Central Macedonia,Nomos Chalkidikis,GR
40.80257,21.46085,Armenokhorion,West Macedonia,Nomos Florinis,GR
41.07,25.59041,Arisvi,East Macedonia and Thrace,Nomos Rodopis,GR
40.97306,22.05639,Aridaia,Central Macedonia,Nomos Pellis,GR
40.45354,21.25889,Argos Orestiko,West Macedonia,Nomos Kastorias,GR
40.84352,22.30178,Aravissos,Central Macedonia,Nomos Pellis,GR
41.08139,25.55186,Aratos,East Macedonia and Thrace,Nomos Rodopis,GR
40.89278,22.05519,Apsalos,Central Macedonia,Nomos Pellis,GR
41.07041,23.46064,Mitrousi,Central Macedonia,Nomos Serron,GR
40.2266,21.82827,Ano Komi,West Macedonia,Nomos Kozanis,GR
40.67862,22.19933,Angelochori,Central Macedonia,Nomos Imathias,GR
40.55535,22.47083,Agkathia,Central Macedonia,Nomos Imathias,GR
40.66152,22.7119,Anatoliko,Central Macedonia,Nomos Thessalonikis,GR
40.49234,21.57279,Anarachi,West Macedonia,Nomos Kozanis,GR
40.78203,21.48458,Ammochori,West Macedonia,Nomos Florinis,GR
40.68333,21.68333,Amyntaio,West Macedonia,Nomos Florinis,GR
40.96346,24.36007,Amygdaleonas,East Macedonia and Thrace,Nomos Kavalas,GR
40.83417,22.38767,Ampeleies,Central Macedonia,Nomos Pellis,GR
41.06443,23.95751,Alistrati,Central Macedonia,Nomos Serron,GR
40.84995,25.87644,Alexandroupoli,East Macedonia and Thrace,Nomos Evrou,GR
40.62667,22.44417,Alexandreia,Central Macedonia,Nomos Imathias,GR
40.43492,21.90609,Akrini,West Macedonia,Nomos Kozanis,GR
40.50139,22.54,Aiginio,Central Macedonia,Nomos Pierias,GR
40.16381,21.81945,Aiani,West Macedonia,Nomos Kozanis,GR
40.09915,23.4367,Afytos,Central Macedonia,Nomos Chalkidikis,GR
40.67131,22.60466,Adendro,Central Macedonia,Nomos Thessalonikis,GR
40.67806,22.19278,Eirinoupoli,Central Macedonia,Nomos Imathias,GR
40.64075,22.96039,Agios Pavlos,Central Macedonia,Nomos Thessalonikis,GR
40.615,22.9762,Triandria,Central Macedonia,Nomos Thessalonikis,GR
40.77406,22.35304,Melissi,Central Macedonia,Nomos Pellis,GR
39.5834,19.8827,Viros,Ionian Islands,Nomos Kerkyras,GR
39.6242,19.87826,Potamos,Ionian Islands,Nomos Kerkyras,GR
39.64436,19.85194,Kontokali,Ionian Islands,Nomos Kerkyras,GR
39.56785,19.88362,Kynopiastes,Ionian Islands,Nomos Kerkyras,GR
39.62069,19.91975,Kerkyra,Ionian Islands,Nomos Kerkyras,GR
39.60556,19.8925,Kanali,Ionian Islands,Nomos Kerkyras,GR
39.49506,19.87336,Agios Matthaios,Ionian Islands,Nomos Kerkyras,GR
39.61594,19.89564,Alepou,Ionian Islands,Nomos Kerkyras,GR
38.03381,23.82962,Vrilissia,Attica,Nomarchia Athinas,GR
36.33981,28.19942,Faliraki,South Aegean,Nomos Dodekanisou,GR
39.7936,19.81736,Acharavi,Ionian Islands,Nomos Kerkyras,GR
39.72363,19.69969,Agios Georgis,Ionian Islands,Nomos Kerkyras,GR
40.22116,23.66661,Nikiti,Central Macedonia,Nomos Chalkidikis,GR
35.36225,24.26013,Georgioupolis,Crete,Nomos Chanias,GR
38.70708,20.70983,Nidri,Ionian Islands,Lefkada,GR
37.74598,23.90451,Saronida,Attica,Nomarchia Anatolikis Attikis,GR
37.95342,23.74897,Ymittos,Attica,Nomarchia Athinas,GR
35.03702,25.97219,Makry-Gialos,Crete,Nomos Lasithiou,GR
37.95342,23.74897,Ymittos Athens,Attica,Nomarchia Athinas,GR
37.58764,23.02878,Asklipieio,Peloponnese,,GR
38.02277,23.8576,Gerakas,Attica,Nomarchia Anatolikis Attikis,GR
37.45893,26.96613,Megalo Chorio,South Aegean,,GR
40.76663,23.90039,Paralia Ofryniou,East Macedonia and Thrace,Nomos Kavalas,GR
39.52264,20.88358,Agia Kyriaki,Epirus,Nomos Ioanninon,GR
35.25459,24.63495,Agia Foteini,Crete,Nomos Rethymnis,GR
37.93149,23.76779,Ilioupoli,Attica,Nomarchia Athinas,GR
37.98468,23.64711,Korydallos,Attica,Nomos Piraios,GR
37.97332,23.7909,Zografos,Attica,Nomos Attikis,GR
38.06019,23.79264,Pefki,Attica,,GR
38.03013,23.72379,Agioi Anargyroi,Attica,Nomarchia Athinas,GR
40.65304,22.92624,Ampelokipoi,Central Macedonia,Nomos Thessalonikis,GR
37.5785,26.48069,Fournoi,North Aegean,,GR
40.19428,23.32874,Nea Potidhaia,Central Macedonia,Nomos Chalkidikis,GR
37.96491,23.66511,Agios Ioannis Rentis,Attica,Nomos Piraios,GR
37.94988,23.62309,Drapetsona,Attica,Nomos Piraios,GR
38.00624,23.78373,Neo Psychiko,Attica,Nomarchia Athinas,GR
40.53918,21.25923,Chloi,West Macedonia,Nomos Kastorias,GR
38.12723,23.78729,Varybobi,Attica,Nomarchia Anatolikis Attikis,GR
38.11643,23.98182,Aghios Panteleimon,Attica,Nomarchia Anatolikis Attikis,GR
38.02544,23.87617,Anthousa,Attica,Nomarchia Anatolikis Attikis,GR
40.70592,23.6985,Nea Vrasna,Central Macedonia,Nomos Thessalonikis,GR
39.37312,22.93375,Nea Ionia,Thessaly,Nomos Magnisias,GR
38.06647,23.71701,Zefyri,Attica,Nomarchia Dytikis Attikis,GR
38.12964,23.75751,Thrakomakedones,Attica,Nomarchia Anatolikis Attikis,GR
38.06059,23.85926,Nea Penteli,Attica,Nomarchia Athinas,GR
38.0271,23.73051,Nea Chalkidona,Attica,Nomarchia Athinas,GR
37.85181,23.84068,Kitsi,Attica,Nomarchia Anatolikis Attikis,GR
37.82036,23.84424,Agia Marina,Attica,Nomarchia Anatolikis Attikis,GR
37.80612,23.85793,Agios Dimitrios Kropias,Attica,Nomarchia Anatolikis Attikis,GR
37.93445,23.86484,Karellas,Attica,Nomarchia Anatolikis Attikis,GR
38.04312,23.97749,Neos Voutzas,Attica,Nomarchia Anatolikis Attikis,GR
37.97688,23.88715,Argithea,Attica,Nomarchia Anatolikis Attikis,GR
38.02328,23.93286,Dioni,Attica,Nomarchia Anatolikis Attikis,GR
38.02734,23.43663,Vlychada,Attica,Nomarchia Dytikis Attikis,GR
39.58289,19.9122,Perama,Ionian Islands,Nomos Kerkyras,GR
37.86466,22.99614,Loutra Oraias Elenis,Peloponnese,Nomos Korinthias,GR
37.00708,22.15676,Paralia Vergas,Peloponnese,Nomos Messinias,GR
39.67816,20.81956,Kardamitsia,Epirus,Nomos Ioanninon,GR
39.65624,20.83882,Tsiflikopoulo,Epirus,Nomos Ioanninon,GR
39.68744,20.8224,Eksochi,Epirus,Nomos Ioanninon,GR
-54.28111,-36.5092,Grytviken,,,GS
14.61667,-91.51667,Zunilito,Suchitepeque,,GT
14.78333,-91.48333,Zunil,Quetzaltenango,,GT
14.65444,-90.88944,Zaragoza,Chimaltenango,Municipio de Zaragoza,GT
14.13333,-89.83333,Zapotitlan,Jutiapa,,GT
15.08333,-90.83333,Zacualpa,Quiche,,GT
14.97222,-89.53056,Zacapa,Zacapa,,GT
14.2,-89.78333,Yupiltepeque,Jutiapa,,GT
14.50417,-90.95694,Yepocapa,Chimaltenango,,GT
14.52694,-90.5875,Villa Nueva,Guatemala,,GT
14.48139,-90.53167,Villa Canales,Guatemala,,GT
14.95,-89.78333,Usumatlan,Zacapa,,GT
15.38333,-90.83333,Uspantan,Quiche,,GT
15.92051,-91.77621,Union,Huehuetenango,,GT
15.3,-90.06667,Tucuru,Alta Verapaz,,GT
14.91167,-91.36111,Totonicapan,Totonicapan,Municipio de Totonicapan,GT
15.51667,-91.61667,Todos Santos Cuchumatan,Huehuetenango,,GT
15.11667,-91.8,Tejutla,San Marcos,,GT
14.98333,-89.71667,Teculutan,Zacapa,,GT
15.33333,-92.03333,Tectitan,Huehuetenango,,GT
14.76694,-90.99417,Tecpan Guatemala,Chimaltenango,,GT
14.06719,-90.46791,Taxisco,Santa Rosa,Municipio de Taxisco,GT
15.3089,-90.23599,Tamahu,Alta Verapaz,,GT
15.08333,-91.88333,Tajumulco,San Marcos,,GT
15.32218,-90.35448,Tactic,Alta Verapaz,Municipio de Tactic,GT
15.23932,-92.06736,Tacana,San Marcos,,GT
14.64639,-90.73389,Sumpango,Sacatepequez,,GT
15.71667,-91.45,Soloma,Huehuetenango,,GT
14.77222,-91.18333,Solola,Solola,,GT
14.30611,-90.965,Siquinala,Escuintla,,GT
15.2,-91.66667,Sipacapa,San Marcos,,GT
15.14963,-92.04892,Sibinal,San Marcos,,GT
15,-91.61667,Sibilia,Quetzaltenango,,GT
15.4,-89.83333,Senahu,Alta Verapaz,,GT
16.51667,-90.16667,Sayaxche,Peten,,GT
14.41611,-90.63917,San Vicente Pacaya,Escuintla,,GT
14.63333,-91.38333,Santo Tomas La Union,Suchitepeque,,GT
14.67778,-90.69778,Santo Domingo Xenacoj,Sacatepequez,,GT
14.46667,-91.48333,Santo Domingo Suchitepequez,Suchitepeque,,GT
14.63528,-90.67639,Santiago Sacatepequez,Sacatepequez,,GT
15.46667,-91.71667,Santiago Chimaltenango,Huehuetenango,,GT
14.63823,-91.22901,Santiago Atitlan,Solola,,GT
14.38806,-90.29556,Santa Rosa de Lima,Santa Rosa,,GT
14.71667,-91.31667,Santa Maria Visitacion,Solola,,GT
14.19,-90.27472,Santa Maria Ixhuatan,Santa Rosa,,GT
14.51833,-90.72667,Santa Maria de Jesus,Sacatepequez,Municipio de Santa Maria de Jesus,GT
15.03028,-91.32917,Santa Maria Chiquimula,Totonicapan,Municipio de Santa Maria Chiquimula,GT
14.76667,-91.26667,Santa Lucia Utatlan,Solola,,GT
14.57583,-90.67861,Santa Lucia Milpas Altas,Sacatepequez,,GT
15.12833,-91.23556,Santa Lucia La Reforma,Totonicapan,,GT
14.33333,-91.01667,Santa Lucia Cotzumalguapa,Escuintla,,GT
15.73306,-91.45694,Santa Eulalia,Huehuetenango,,GT
15.36667,-90.43333,Santa Cruz Verapaz,Alta Verapaz,,GT
14.38806,-90.36972,Santa Cruz Naranjo,Santa Rosa,,GT
14.58333,-91.61667,Santa Cruz Mulua,Retalhuleu,,GT
14.75,-91.21667,Santa Cruz La Laguna,Solola,,GT
15.03056,-91.14889,Santa Cruz del Quiche,Quiche,,GT
14.68722,-90.915,Santa Cruz Balanya,Chimaltenango,Municipio de Santa Cruz Balanya,GT
14.71667,-91.3,Santa Clara La Laguna,Solola,,GT
14.56889,-90.49528,Santa Catarina Pinula,Guatemala,,GT
14.71667,-91.13333,Santa Catarina Palopo,Solola,,GT
14.45,-89.75,Santa Catarina Mita,Jutiapa,,GT
14.8,-91.36667,Santa Catarina Ixtahuacan,Solola,,GT
14.54889,-90.78833,Santa Catarina Barahona,Sacatepequez,,GT
15.31667,-91.61667,Santa Barbara,Huehuetenango,Municipio de Santa Barbara,GT
14.43333,-91.23333,Santa Barbara,Suchitepeque,,GT
14.79139,-90.97083,Santa Apolonia,Chimaltenango,,GT
15.68085,-91.82005,Santa Ana Huista,Huehuetenango,,GT
16.8,-89.83333,Santa Ana,Peten,Municipio de Santa Ana,GT
15.38333,-91.58333,San Sebastian Huehuetenango,Huehuetenango,Municipio de San Sebastian Huehuetenango,GT
15.73333,-91.56667,San Sebastian Coatan,Huehuetenango,,GT
14.56667,-91.65,San Sebastian,Retalhuleu,,GT
14.74722,-90.1125,Sansare,El Progreso,,GT
14.76472,-90.59556,San Raimundo,Guatemala,,GT
14.93333,-91.91667,San Rafael Pie de La Cuesta,San Marcos,,GT
15.40487,-91.66451,San Rafael Petzal,Huehuetenango,Municipio de San Rafael Petzal,GT
14.48139,-90.17333,San Rafael Las Flores,Santa Rosa,,GT
15.71667,-91.53333,San Rafael La Independencia,Huehuetenango,,GT
14.96667,-91.76667,San Pedro Sacatepequez,San Marcos,,GT
14.68417,-90.64417,San Pedro Sacatepequez,Guatemala,,GT
14.66667,-89.85,San Pedro Pinula,Jalapa,,GT
15.49142,-91.76551,San Pedro Necta,Huehuetenango,,GT
14.69297,-91.27201,San Pedro La Laguna,Solola,,GT
15.09444,-91.15139,San Pedro Jocopilas,Quiche,,GT
15.48333,-90.26667,San Pedro Carcha,Alta Verapaz,,GT
14.78667,-90.45111,San Pedro Ayampuc,Guatemala,,GT
14.71667,-91.26667,San Pablo La Laguna,Solola,,GT
14.58333,-91.45,San Pablo Jocopilas,Suchitepeque,,GT
14.93154,-92.00392,San Pablo,San Marcos,,GT
14.9,-91.61667,San Miguel Siguila,Quetzaltenango,,GT
14.53333,-91.36667,San Miguel Panan,Suchitepeque,Municipio de San Miguel Panan,GT
15.25,-91.75,San Miguel Ixtahuacan,San Marcos,,GT
14.52389,-90.79833,San Miguel Duenas,Sacatepequez,,GT
15.1,-90.4,San Miguel Chicaj,Baja Verapaz,,GT
15.7,-91.61667,San Miguel Acatan,Huehuetenango,,GT
15.83194,-91.47806,San Mateo Ixtatan,Huehuetenango,,GT
14.86667,-91.58333,San Mateo,Quetzaltenango,,GT
14.6,-91.6,San Martin Zapotitlan,Retalhuleu,,GT
14.81667,-91.65,San Martin Sacatepequez,Quetzaltenango,,GT
14.78778,-90.7925,San Martin Jilotepeque,Chimaltenango,,GT
14.71667,-91.26667,San Marcos La Laguna,Solola,,GT
14.96389,-91.79444,San Marcos,San Marcos,Municipio de San Marcos,GT
14.51667,-89.76667,San Manuel Chaparron,Jalapa,,GT
14.65,-89.73333,San Luis Jilotepeque,Jalapa,,GT
15.78722,-91.095,San Luis Ixcan,Quiche,,GT
16.19889,-89.44028,San Luis,Peten,,GT
14.59471,-91.14659,San Lucas Toliman,Solola,,GT
14.60972,-90.65694,San Lucas Sacatepequez,Sacatepequez,,GT
15.03333,-91.73333,San Lorenzo,San Marcos,Municipio de San Lorenzo,GT
14.48333,-91.51667,San Lorenzo,Suchitepeque,Municipio de San Lorenzo,GT
14.08222,-90.26111,San Juan Tecuaco,Santa Rosa,,GT
14.71889,-90.64417,San Juan Sacatepequez,Guatemala,,GT
14.7,-91.28333,San Juan La Laguna,Solola,,GT
15.59972,-91.44528,San Juan Ixcoy,Huehuetenango,,GT
14.76667,-89.43333,San Juan Ermita,Chiquimula,Municipio de San Juan Ermita,GT
15.43417,-91.03417,San Juan Cotzal,Quiche,,GT
15.43333,-90.33333,San Juan Chamelco,Alta Verapaz,,GT
14.41667,-91.18333,San Juan Bautista,Suchitepeque,,GT
15.43333,-91.63333,San Juan Atitan,Huehuetenango,Municipio de San Juan Atitan,GT
14.81972,-90.90639,San Jose Poaquil,Chimaltenango,,GT
14.54611,-90.41139,San Jose Pinula,Guatemala,,GT
15.21667,-91.96667,San Jose Ojetenan,San Marcos,,GT
15.21667,-91.96667,San Jose Ojetenam,San Marcos,,GT
14.71667,-89.58333,San Jose La Arada,Chiquimula,,GT
14.45,-91.41667,San Jose El Idolo,Suchitepeque,,GT
14.76278,-90.37639,San Jose del Golfo,Guatemala,,GT
14.76667,-91.21667,San Jose Chacaya,Solola,,GT
14.26528,-90.12694,San Jose Acatempa,Jutiapa,,GT
16.98333,-89.9,San Jose,Peten,Municipio de San Jose,GT
14.93333,-89.58333,San Jorge,Zacapa,,GT
15.05,-90.2,San Jeronimo,Baja Verapaz,,GT
14.66667,-89.5,San Jacinto,Chiquimula,,GT
15.38333,-91.71667,San Gaspar Ixchil,Huehuetenango,Municipio de San Gaspar Ixchil,GT
14.51667,-91.51667,San Gabriel,Suchitepeque,Municipio de San Gabriel,GT
14.58333,-91.51667,San Francisco Zapotitlan,Suchitepeque,,GT
14.91667,-91.53333,San Francisco La Union,Quetzaltenango,,GT
14.95,-91.45,San Francisco El Alto,Totonicapan,,GT
16.8,-89.93333,San Francisco,Peten,Municipio de San Francisco,GT
14.61667,-91.6,San Felipe,Retalhuleu,,GT
14.78333,-89.78333,San Diego,Zacapa,,GT
15.39632,-90.56513,San Cristobal Verapaz,Alta Verapaz,,GT
14.91667,-91.43333,San Cristobal Totonicapan,Totonicapan,,GT
14.9,-91.78333,San Cristobal Cucho,San Marcos,,GT
14.91667,-89.88333,San Cristobal Acasaguastlan,El Progreso,,GT
14.98333,-91.55,San Carlos Sija,Quetzaltenango,Municipio de San Carlos Sija,GT
14.49778,-90.06028,San Carlos Alzatate,Jalapa,,GT
14.53333,-91.45,San Bernardino,Suchitepeque,,GT
16.91675,-89.91898,San Benito,Peten,Municipio de San Benito,GT
14.60611,-90.68,San Bartolome Milpas Altas,Sacatepequez,,GT
15.19278,-91.07722,San Bartolome Jocotenango,Quiche,,GT
15.08444,-91.45583,San Bartolo,Totonicapan,,GT
14.795,-90.19222,Sanarate,El Progreso,,GT
14.53333,-91.41667,San Antonio Suchitepequez,Suchitepeque,Municipio de San Antonio Suchitepequez,GT
14.96667,-91.73333,San Antonio Sacatepequez,San Marcos,,GT
14.7,-91.11667,San Antonio Palopo,Solola,,GT
14.74972,-90.28667,San Antonio La Paz,El Progreso,,GT
15.05472,-91.22972,San Antonio Ilotenango,Quiche,,GT
15.6501,-91.77163,San Antonio Huista,Huehuetenango,,GT
14.53972,-90.76944,San Antonio Aguas Calientes,Sacatepequez,,GT
14.9,-91.48333,San Andres Xecul,Totonicapan,Municipio de San Andres Xecul,GT
14.56667,-91.58333,San Andres Villa Seca,Retalhuleu,,GT
14.75,-91.13333,San Andres Semetabaj,Solola,,GT
15.21667,-90.91667,San Andres Sajcabaja,Quiche,,GT
14.62,-90.84417,San Andres Itzapa,Chimaltenango,,GT
16.96667,-89.91667,San Andres,Peten,Municipio de San Andres,GT
14.95,-89.96667,San Agustin Acasaguastlan,El Progreso,,GT
14.58084,-91.46135,Samayac,Quetzaltenango,,GT
14.88333,-91.45,Salcaja,Quetzaltenango,,GT
15.10278,-90.31806,Salama,Baja Verapaz,,GT
15.28667,-91.08722,Sacapulas,Quiche,,GT
15.06667,-89.58333,Rio Hondo,Zacapa,,GT
14.40042,-91.31713,Rio Bravo,Suchitepeque,,GT
15.03333,-91.68333,Rio Blanco,San Marcos,,GT
14.53611,-91.67778,Retalhuleu,Retalhuleu,Municipio de Retalhuleu,GT
15.86667,-90.03333,Raxruha,Alta Verapaz,,GT
15.1,-90.45,Rabinal,Baja Verapaz,,GT
14.63333,-89.45,Quezaltepeque,Chiquimula,,GT
14.83472,-91.51806,Quetzaltenango,Quetzaltenango,,GT
14.27028,-90.04028,Quesada,Jutiapa,,GT
15.26667,-90.2,Purulha,Baja Verapaz,,GT
13.9274,-90.82166,Puerto San Jose,Escuintla,,GT
15.72778,-88.59444,Puerto Barrios,Izabal,Municipio de Puerto Barrios,GT
14.22583,-90.47417,Pueblo Nuevo Vinas,Santa Rosa,,GT
14.28356,-91.36063,Tiquisate,Escuintla,Municipio de Tiquisate,GT
14.65,-91.53333,Pueblo Nuevo,Suchitepeque,,GT
16.33111,-89.41694,Poptun,Peten,,GT
14.55,-91.08333,Pochuta,Chimaltenango,,GT
15.93333,-90.73333,Playa Grande,Quiche,,GT
14.50278,-90.55167,Petapa,Guatemala,,GT
14.68333,-91.01667,Patzun,Chimaltenango,,GT
14.96667,-91.21667,Patzite,Quiche,,GT
14.63167,-90.92694,Patzicia,Chimaltenango,Municipio de Patzicia,GT
14.41667,-91.16667,Patulul,Suchitepeque,,GT
14.59667,-90.75472,Pastores,Sacatepequez,,GT
13.97722,-90.20639,Pasaco,Jutiapa,,GT
14.60778,-90.80306,Parramos,Chimaltenango,,GT
15.4,-89.66667,Panzos,Alta Verapaz,,GT
14.73333,-91.15,Panajachel,Solola,,GT
14.40556,-90.69833,Palin,Escuintla,,GT
14.93333,-91.7,Palestina de los Altos,Quetzaltenango,,GT
14.66472,-90.35861,Palencia,Guatemala,,GT
14.72152,-92.03521,Pajapita,San Marcos,,GT
14.92472,-90.66278,Pachalun,Quiche,,GT
